text,ids
Tuve que esperar 2 meses para que me devolvieran el dinero. por una oferta de capsulas. La tienda donde compre las capsulas me cobro alrededor de 300 coronas danesas de mas por mi compra. luego les hice saber que no habia recibido la oferta que anunciaban. No me devolvieron el dinero pero me dijeron que me pusiera en contacto con atencion al cliente. El servicio de atencion al cliente dijo que no podian hacer nada. pero que podian ver que habia pagado demasiado. Luego me dijeron que hablara con el negocio donde habia comprado el cafe. Despues de 10 llamadas telefonicas y 2 meses despues. ya recupere mi dinero. ¡pero ni siquiera pudieron quejarse por telefono! ¡Mal trato!,230
Compre una maquina que no funciona. la tienda de Lyngby decide enviar la maquina a Alemania. despues de 14 dias la devuelven y sigue sin funcionar. Realmente mal servicio en la tienda. Me pregunto cuando funcionara para aquellos que tienen una ley de compra.,231
Aplicacion sencilla. entrega rapida y productos adecuados. Buena calidad del cafe.,232
Su nueva maquina de verturo no funciona. ahora funciona en mi maquina 3 o 4 que no funciona. no puede leer las capsulas. ha tirado mucho cafe. Enologia ambiental en mi opinion.,233
Super buen servicio y trato. Estoy feliz de pagar mas por eso.,234
"Ahora me arrepiento de haber comprado un Vertuo; casi no tengo otra opcion a menos que quieras la edicion especial/limitada. lo cual no me importa. Solo quiero un buen cafe normal sin calabaza. vainilla etc... ¡¡¡que mala experiencia esta vez!!! practica...Respuesta - No coincide con lo que escribes en tu respuesta. Hoy en dia no habia mucho donde elegir. y si lo hay. es muy complicado utilizar su web. ¡Use la ""maquina de busqueda"" y obtuve alrededor de 5 para elegir!",235
Soy miembro Embajador de Nespresso. Eso significa que he comprado mas de 1095 capsulas de cafe en un ano. Ademas. recibo un regalo de aniversario y un juego descalcificador al ano. No he recibido esto. Al contactar con Nespresso me dicen que no he comprado suficientes capsulas para conseguirlo porque creen que solo he comprado 490 capsulas. Incluso puedo acreditar mis compras de capsulas con recibos. Pero no. insisten en que no deberia tener las cosas. Es un servicio tan malo y muy tacano. Cambiando mi maquina a otra cosa. Listo con Nespresso. Editar: Me comunique con Nespresso nuevamente despues de que respondieron a mi resena. Sin embargo. esto no cambio nada en particular. Le dieron un kit de descalcificacion y aun asi pensaron que tenian razon. Esta vez la comunicacion tambien fue arrogante. Muuuy todavia 1 estrella para Nespresso.,236
Elijo cancelar mi abn. ya que apoyan a Israel. Les debo 175 coronas que se niegan a pagar. ¡Esto es una tonteria y simplemente un enfoque judio tacano hacia las cosas! ¡Ya pedi el cafe y lo voy a tirar! ¡Pidales a todos que se mantengan alejados de esta empresa!,237
Hace 5 dias hice una resena de nuestro desafio de espumador de leche Barista. A las pocas horas respondiste que lo investigarias. lo cual es realmente bueno. Pero nuevamente me encuentro en una situacion en la que han pasado 5 dias y no he escuchado nada. Simplemente no entiendo como puede llevar tanto tiempo resolver un problema para el cual. por cierto. he presentado varias propuestas. una solucion. Como se menciono en publicaciones anteriores. sus empleados son amables y serviciales. pero no pasa absolutamente nada al respecto. Exactamente como con tu respuesta a la ultima evaluacion. Usted dice que lo investigara. pero soy yo quien tiene que venir aqui para obtener una respuesta. Estoy cansado de su manejo del asunto y encontrare cafe. equipos. etc. en otros lugares en el futuro.,238
El 7 de julio compre un Essenza mini a precio promocional en el centro comercial Lyngby. Le informe a la dependienta que solo queria aprovechar el precio promocional y me dijo que habia un descuento adicional el cual se activara la primera vez que compre capsulas sin ningun tipo de compromiso. Siguiente ¡He visto que me he obligado a un consumo fijo de capsulas durante 6 meses! Me comunico con el servicio de atencion al cliente. quien me dice que debo cancelar la suscripcion y que puedo devolver la maquina. No. por supuesto que he usado la maquina. Hasta ahora. he pasado mucho tiempo con Nespresso. que ahora obviamente piensa que deberia dar el precio completo de la maquina. Último contacto de hoy donde indico que la maquina todavia esta en oferta en varios concesionarios. El servicio de atencion al cliente ahora responde que estos distribuidores fabrican la maquina en otros paises?????Es absolutamente grotesco y nunca volvere a comprar en Nespresso y mucho menos los recomendare.,239
El mismo problema que muchos otros. La maquina no funciona despues de exactamente 2 anos. Te envie un correo electronico pero no escuche nada. Y ahora probablemente escribas el mismo mensaje a continuacion que le escribes a todos los demas. pero no ayuda que te escriba a ti. Estuve en contacto con sus empleados y estuve junto a la maquina e hice todo lo que me indicaron y luego me informaron que si todavia no funcionaba. desafortunadamente no habia nada mas que hacer. Es extrano que solo tengamos noticias suyas en. esta pagina y no he recibido (y todavia no he recibido) una respuesta suya al correo electronico que envio.,240
Entrega rapida. cafe realmente bueno. este es mi proveedor y cafe favorito.,241
Mal servicio: He estado satisfecho con el servicio al cliente de Nespresso en el pasado. La primera vez que se estropeo mi cafetera Creatista Pro. hubo un servicio ruidoso y rapido. Pero ahora que tengo problemas nuevamente con el mismo tipo de maquina. el nivel de servicio ha sido algo diferente. Contactos repetidos con el servicio de atencion al cliente de Nespresso donde han prometido volver. pero no han llamado. Último contacto con atencion al cliente 8 semanas despues de la entrega respecto al estado. Me informaron que enviaron un correo electronico una semana despues del envio. Nunca recibi este correo electronico. Tambien un servicio realmente malo. que no puedes enviar tu maquina de cafe a reparar. sino que tienes que entregarla fisicamente en su tienda en Aarhus o Copenhague y recogerla tu mismo despues de la reparacion. Realmente aburrido cuando vives en Fionia.,242
"Soy cliente de Nespresso desde hace mas de 10 anos. Compre hace 4 anos una maquina Creatista. La maquina se rompio poco antes de que cumpliera 2 anos (hubo problemas con la serpentina de leche. La maquina se cambio por una nueva). La nueva maquina ahora tambien esta rota. nuevamente es la serpentina que no funciona correctamente lo que ha provocado que la maquina derrame agua en la encimera de la cocina. Me he quejado a Nespresso (ya que la maquina no tiene 2 anos). La respuesta de Nespresso fue la siguiente: “Veo que su maquina ha sido reemplazada en 2022. lo que significa que no hay garantia para su maquina y lamentablemente tampoco hay quejas. Ya que hay que anunciar que el problema esta presente desde hace un ano"". escribe Nespresso. ""Este problema que habeis encontrado. en cambio. se debe a la falta de descalcificacion y de limpieza del streamer. despues de cada uso. Veo que solo has comprado/recibido 4 sets descalcificadores y. en relacion al consumo de capsulas. tendras que descalcificarlos con mas regularidad. Y como no se ha hecho esto. lamentablemente se ha formado cal en el interior de las tuberias. Lamentablemente. no puedo hacer nada mas desde aqui. Lo siento mucho.""Nespresso obviamente piensa que debido a que uso tantas capsulas (siendo tan buen cliente). ¡no quieren respetar sus derechos de garantia/reclamacion! Dado que la propia maquina indica cuando es necesario descalcificar ( si no descalcificas la maquina. cuando te lo pide. la maquina se apaga despues de 20 tazas). ¡me cuesta entender su argumento de que el fallo se debe a un mantenimiento insuficiente del interruptor! TÆNK me ha recomendado que recurra la negativa de Nespresso ante ""Nævnenes Hus"". que se ocupa. p. Quejas del consumidor. Ahora espero su decision...",243
"Fue guiado en la tienda para probar el nuevo tipo de maquina. Vertuo. que se podia obtener de forma gratuita pagando una cantidad fija por las capsulas de cafe. En letra pequena. se ha escrito en algun lugar del proceso que te comprometes durante 6 meses; curiosamente. no estaba en el correo electronico de confirmacion. por lo que se pudo ver dentro del periodo de cancelacion. La maquina no hace cafe. lo cual me gusta. (todos los tipos dan espuma muy artificial. no crema...). y ahora tengo que pagar una tarifa de 750 DKK para ""rescindir el contrato"" o seguir pagando los 6 meses (y comprar otra maquina. por supuesto... .). Es una lastima. porque estoy contento con el modelo antiguo de maquina Nespresso. pero ahora. sinceramente. creo que me estoy cansando cuando pienso en tener que salir a comprar una asi. Me veo ""obligado"" a continuar con una suscripcion de la que quiero salir. o a pagar 750 DKK para evitar pagar los 400 DKK al mes... Nespresso ha perdido mas dinero conmigo en los proximos 25 anos del que ha ""ganado"" manteniendome los meses restantes en esta suscripcion. a una maquina que no me gusta. Ay :(",244
Como siempre. pedir capsulas de cafe Nespresso es sencillo. Entrega rapida.,245
Cola en la tienda de Copenhague. cola larga. frente a mi esta una madre con su hijo de 2 anos. llevan mucho tiempo haciendo cola. tanto que el nino de 2 anos tiene que orinar. La madre pregunto amablemente si el nino podia usar el bano... no. el nino no podia y fue remitido a Magasin. Entrad en combate. queridos amigos.,246
Servicio siempre amable y oferta para degustar un nuevo cafe.,247
Editar: Todavia no es una opcion reparar tu maquina fuera de garantia. Entonces. en lugar de reparar y cuidar el medio ambiente y los recursos. ahora enfrio la maquina y las capsulas y busco algo mas que pueda preparar mi cafe._______________I. De hecho. he estado contento con el cafe y el servicio de Nespresso durante los ultimos dos anos. Desafortunadamente. mi creatista Pro me esta causando problemas apenas 3 semanas despues del final de la garantia. La vaporera calienta pero no hace espuma. A veces pide como si fuera agua. aunque esta en el tanque. Llamo a Nespresso. hablo con un amable empleado y me envian una nueva boquilla UB. Tambien me inscribi para comprar un tanque nuevo. solo para ver si eso ayuda. Sin embargo. esta pendiente de entrega y no creo que ese sea el problema. porque puede preparar cafe facilmente. Sin embargo. eso no ayuda con una boquilla nueva. por lo que actualmente tengo mas de 1000 capsulas en stock. una maquina para. 6000 coronas danesas que solo funciona a medias y no se cuando podre entregarla para que la reparen yo mismo. porque no se puede PT. La maquina ha sido revisada con descalcificacion. solo recibe agua filtrada y se ve bonita y siempre limpia. . Como ferretero capacitado. realmente lo he cuidado segun todas las reglas del arte. pero ahora estoy en el punto en el que estoy pensando en tirarlo todo a la basura y luego comprarme una maquina de cafe expreso de verdad. Aunque probablemente esperaba que la maquina durara mas de 24 meses y 3 semanas. Yo mismo manejo las quejas en la vida diaria y he experimentado varios casos en los que las empresas quieren recibir una queja por persona. Kulance. si el exceso es muy pequeno. habria pensado que Nespresso defendia tanto sus productos que me habrian ayudado de inmediato. No puedo identificar a los empleados con los que me he comunicado: han sido amables y simpaticos. Historial: • Maquina comprada el 18/8-21 • Perforadora y maquina a vapor Solicitando descalcificacion a pesar de la reciente descalcificacion 10/9-23 - problema no solucionado. • Nueva descalcificacion solicitada. maquina descalcificada varias veces. El problema no se soluciono.• Contacto via FB 13/9-23• Contacto telefonico 15/9-23 ya que tenia que tener tiempo libre para estar en la maquina.,248
Nespresso tiene buenos productos. pero su servicio de atencion al cliente y gestion de stock es inutil. Me comunicare con usted el 29 de diciembre con respecto a un intercambio. que se realizara sin problemas el 2 de enero. Pasan unos dias y me comunico con ustedes para obtener el numero de seguimiento. pero hay algun problema con el pedido. esta atascado en el sistema. Solo quieres encontrar una solucion y volver a contactarme. Recibo un mensaje que esta arreglado y que esta en camino. Pasan unos dias mas. Me pondre en contacto contigo nuevamente. Ahora no encuentras el paquete. ya no esta y no hay numero de seguimiento. Prometes nuevamente encontrar una solucion y comunicarte conmigo antes de las 12:00 del dia siguiente. independientemente del resultado. No lo haces. Me vuelvo a comunicar con vosotros y resulta que al cabo de unos dias vuestro almacen no ha enviado el paquete. Estaba listo para enviarse. pero simplemente no se envio. Me informan que ahora esta bajo control y deberia poder rastrear el paquete al dia siguiente. No pude hacer eso. Por lo tanto. me pondre en contacto contigo nuevamente y tu te comunicaras con PostNord para notificarte despues de unas horas. Eso tampoco sucede. Me comunico con usted al dia siguiente y me informan que PostNord se ha negado a entregar el numero de seguimiento y luego el asunto vuelve a quedar encallado. Ya han pasado 10 dias habiles desde que confirmaste el pedido y me estoy impacientando un poco y te pregunto si no puedes enviar uno nuevo. No puede ser culpa mia que no puedas cooperar con PostNord. No se puede hacer bajo ninguna circunstancia. Solo tengo que esperar. Le dare unos dias y volvere a contactar contigo. Esta vez deberas volver a hacerte con acciones. etc. porque solo hay que comprobar si ha sido enviado? ¿QUÉ? Ahora creo que esto tiene que parar. Me vuelven a decir que tengo que esperar y darle unos dias mas. Han pasado 14 dias habiles y todavia soy un rehen en su sistema. ¿Como es posible que su sistema. su gente y su socio comercial fallen tanto? Que sea 2025 muy pronto porque para ti parece ser un proyecto de todo el ano... ¡Simplemente no es lo suficientemente bueno!,249
El 31.08.23 me puse en contacto con Nespresso a traves de Facebook mms. ya que habia recibido una maquina Nespresso Citiz que no calentaba lo suficiente el cafe. Di una temperatura de salida que era mas baja de lo que deberia ser y pedi una respuesta sobre si era normal. Si es asi no tendria la maquina y por tanto la devolveria a la tienda. El mismo dia recibi una respuesta indicando que la denuncia habia sido transmitida a un perito. Despues de unos dias presione para obtener una respuesta y obtuve una disculpa. ¡Entonces no paso nada mas! Luego me mude nuevamente el 10.03. aproximadamente 5 semanas despues de que se envio la queja. Al dia siguiente. el 10.04. volvi a recibir una respuesta despectiva. tras lo cual escribi que ya estaba cansado del evasivo ping pong que realizaba Nespresso. La maquina ahora ha sido devuelta con una queja a la tienda donde la compro. asi que ahora estoy esperando recuperarla para que se caliente de manera optima o. alternativamente. conseguir una maquina nueva que caliente el agua a mas de 60 grados. Es increible que una empresa internacional como Nespresso sea tan lenta en responder a una queja completamente comun y corriente.,250
Recibo correos electronicos diarios ofreciendome un regalo. solo se puede canjear con la compra de un articulo. entonces no es un regalo.,251
Grandes estafadores. Recibo una factura por correo de un pedido que no existe (o no ha sido recibido...). Llamo a Nespresso. quien me da una direccion de correo electronico para escribir. Luego les escribo y me dicen que investigaran el asunto. Su respuesta: Estimado Martin. Muchas gracias por su correo electronico y muchas gracias por la rapida respuesta. Continuare con el asunto y ahora lo he enviado al departamento correcto para que pueda investigarlo mas a fondo. tan pronto como haya noticias sobre el asunto.________________________________________________ Han pasado 2 meses y medio desde que escuche algo y ahora he recibido un aviso de cobro de deuda con una tarifa de recordatorio doble (400 DKK anadidos en la parte superior) por correo (que se recibio 8 dias despues de la fecha de vencimiento jajaja) sin ningun tipo de comunicacion. Mantengase alejado de este circo.,252
Entregue mi maquina para su reparacion. Recibi un correo electronico 1 hora despues de que termino y pude contestarlo nuevamente. La maquina cometio el mismo error que antes. Por lo tanto. no es optimo.,253
El tiempo de entrega se ha vuelto demasiado largo en comparacion con lo que solia ser. Podrias contar con recibir el articulo dentro de 2 dias. pero ahora puedes olvidarte de el. Todavia estoy esperando el cafe que pedi para nuestros invitados que vinieron el fin de semana. Consiguieron Lavazza.,254
Desafortunadamente. lo he perdido casi todo con Nespresso. Soy cliente alli desde hace casi 8 anos. Donde he comprado mucho cafe. El ultimo ano ha sido cuesta arriba. Mi maquina no ha podido salir de la descalcificacion a menos que la haya restaurado a estado de fabrica. Me ha costado mucho su costoso agente descalcificador. Asi que ha habido muchos problemas con mis arreglos. Entonces cuando llamas y lo dices por segunda vez. me dicen que puedo volver a llamar si lo experimento. Bueno. ¿que tal si asumimos la responsabilidad cuando llamo? La maquina tiene solo 1 ano.,255
Soy adicto a este cafe y tambien es facil de pedir :),256
Buen cafe. facil de usar y bueno que las capsulas sean reutilizables.,257
Despues de 2 anos como cliente habitual con una maquina de suscripcion por 300 DKK al mes. de repente querian 15 DKK para entregarme el cafe. que por lo demas siempre ha sido gratis. adios y gracias Nespresso. que perdio un cliente habitual.,258
Lamentablemente mi aventura con Nespresso ha terminado. Su sistema de preparacion de cafe es insuperable. Puedes conseguir un mar de variedades de cafe segun el gusto. En los ultimos 10 anos he tenido 7 maquinas. dos de las cuales fueron regalos y dos que fueron reemplazadas en garantia cuando las que compre se estropearon. Lamentablemente los demas tambien lo hicieron. pero fuera de garantia. El servicio de Nespresso es de primera categoria. Pero en mi caso. las maquinas solo duraron una media de 2 anos antes de tener que desecharlas. Mi maquina actual se averio y un tecnico fantastico intento pacientemente ponerla en marcha a traves de un video. pero tuvo que descubrir que. lamentablemente. estaba lista para ser desechada despues de que la garantia expiro hace unos meses. Tengo que comprarme una nueva. pero como ya no me fio de la durabilidad de las maquinas Nespresso. busco una maquina tradicional. Esto significa que lamentablemente tengo que decir adios a la formidable seleccion de cafes que ofrece Nespresso. Pero bueno. la mayoria de los cuentos de hadas tienen un final feliz. Mi aventura no tiene eso. Mi princesa murio. Compre mi primera maquina probablemente en 2002. cuando Nespresso salio al mercado en Alemania. donde vivia. Y he sido un gran admirador desde entonces.,259
Cafe con mal sabor Y no responden a una queja sobre un contacto con Nespresso.,260
"Me han cobrado una tarifa de recordatorio de 100 DKK por una factura que no he recibido. Nespresso no acreditara la tarifa. creo que es un servicio increiblemente malo. Tuve contacto telefonico y me pidieron que presentara una queja. por lo que tiene mi correo electronico en el sistema. Recibi la siguiente respuesta a la queja: Si desea una factura en papel con su envio. debe solicitarla a traves del servicio de atencion al cliente y cuesta DKK 39. Si desea esto en el futuro. puede colocar su pedidos a traves de nosotros para que podamos adjuntar una factura en papel. En cualquier caso. siempre tienes muchas oportunidades de encontrar todos los pedidos y facturas que te han enviado en tu cuenta Nespresso en ""mis pedidos"". Creo que es una locura que puedas. Necesito saber que debes solicitar una factura en papel y que debes saber que puedes encontrar tu factura en tu aplicacion. Mi pedido es de cafe gratis por la compra de una maquina que inicialmente se rompio cuando la desempaque. Y luego no se pudo registrar la nueva maquina. Su amable chico de servicio al cliente dijo que aumentaria la cantidad gratuita con cafe y descalcificacion. Por eso no hice mas consultas cuando el paquete llego sin factura. Y me parece rigido que no seas de cortar y pegar en terminos de tarifas de recordatorio.",261
PAGÉ (SE HA RETIRADO EL DINERO) PERO NO RECIBÍ MI ARTÍCULO. He ordenado y PAGADO (se ha retirado el dinero) para que me entreguen capsulas por un periodo de tiempo ayer. pero NO he recibido mis capsulas. Llamo y hago objeciones; recibo el mensaje: haga un NUEVO PEDIDO; luego podemos encontrar el pedido anterior (que pague. por supuesto) y luego me devolveran el dinero en un tiempo. Quiero que me entreguen las capsulas que HE PAGADO. pero no puede ser antes de 3 dias. despues de lo cual nos vamos de vacaciones de verano y hay una razon por la que queria que me entreguen las capsulas en mi domicilio. Me voy de vacaciones y NO podre recibir mis capsulas la proxima semana. NO obtengo ninguna solucion para lo que entonces - ya no puedo dar fe de la forma en que eligen manejar un caso asi - solo digo. Solo quiero mis capsulas. o estoy en un punto en el que solo quiero que me devuelvan mi dinero. y luego debe haber otros proveedores. y la maquina. bueno. no puede ser utilizada por nadie sin capsulas (y es el numero de pedido 18029283). #Nespressomoments Y luego deja de prometer entrega cuando NO PUEDES estar a la altura,262
Tome el cafe y esta bueno como siempre. Pero llego muy tarde. tardaron 5 dias en recibirlo.,263
Gracias por tu respuesta Nespresso. Debo decir que tu respuesta es lamentable y casi reconoces que tus maquinas duran un poco mas de 2 anos. El agua salpica por todos lados. corre detras y terminas con una pequena taza de. cafe... Hemos hablado con sus empleados y los hemos hablado por telefono mientras realizamos una doble descalcificacion; limpiamos con un cepillo de dientes y agujas puntiagudas. pero tampoco ayudo. Sus maquinas por dinero caro son simplemente una mierda china. No he utilizado a Georg Clooney por 100 millones de coronas danesas en publicidad y no he utilizado el dinero para preparar sus maquinas. pero la paz sea con usted. los compradores probablemente descubriran que sus maquinas son de tan mala calidad y con el tiempo les tiraremos el dinero. y 3 meses despues de que nuestra garantia haya expirado. nos decepcionaremos... bien hecho. Tenga cuidado de informar a los clientes con sus maquinas. pero probablemente no pasara mucho tiempo antes de que venda seguros adicionales para sus maquinas. como el. Industria movil. AdiosCindieEstimada CindieLamento saber que nuestras maquinas no han estado a la altura de sus expectativas y que ha experimentado problemas con sus 2 maquinas. Si surgen problemas con nuestras maquinas. siempre estaremos encantados de ayudarle. solucionar problemas de la maquina y. si es posible. guias sobre como solucionar el problema nuevamente. En el caso de que no podamos resolver el problema por telefono. por supuesto investigaremos otras opciones si la maquina esta dentro de la garantia. por su experiencia y que lamentablemente no ha sido posible enviar la maquina a reparar. ya que lamentablemente ya no esta bajo garantia. Si necesita mas ayuda o quiere que revisemos su maquina nuevamente para ver si podemos resolver el problema. problema. no dude en contactarnos. Que tengas un buen dia. Saludos cordiales. Nespresso.,264
Creo que es un cafe super delicioso. Pero creo que los beneficios de ser miembro son demasiado pequenos.,265
Nespresso no envia factura pero espera a que finalice el periodo de pago para poder enviar una tarifa de recordatorio la primera vez que envian una factura. Posiblemente sea un error. pero cuando llamo para que lo pesquen me dicen que no. Inmediatamente. siempre envian la primera factura por correo electronico (no me han informado ni he aceptado esto). pero dicen que investigaran el asunto. Una semana despues no he sabido nada. asi que contacte a Nespresso nuevamente para asegurarme de que no. Recibo otro recordatorio mientras descubren el problema. Estoy seguro de que eso no sucedera ya que todo el pago se suspendio. Me dijeron que regresaran. Hoy. aproximadamente un mes despues. recibi otro recordatorio y Nespresso. Incluso cerre el acceso a mi cuenta. por lo que ya no puedo acceder a mi historial con la empresa. Es irremediablemente poco profesional. especialmente porque el motivo para comprar con factura fue que su sistema en linea no funcionaba. por lo que tuve que comprar a traves del cliente. Servicio que ahora envia tarifas de recordatorio infundadas. Buen producto pero servicio al cliente famoso que intenta estafar dinero a los clientes.,266
Despues de 8 anos con Nespresso. tenemos que separarnos... Llama al servicio de atencion al cliente el 15/08. mi Gran Lattissima. no funciona. Consigue algunos buenos trucos y los prueba. pero lamentablemente vuelve a llamar el 16/08. y me dicen que he intentado y hecho lo que he podido. Me dicen que la garantia ha caducado. pero me gustaria repararlo. sabiendo por el servicio de atencion al cliente que arreglarlo costaria aproximadamente 1300-1500 kr. La maquina fallo. El servicio de atencion al cliente me informa que no puedo entregar mi maquina en una de sus tiendas. ya que actualmente no tienen la oportunidad de ofrecer ese servicio. Me enviaran un correo electronico cuando ese servicio vuelva a funcionar. lo que probablemente tardara. unos meses segun el servicio de atencion al cliente. No quieren recibirlo y enviarlo directamente a Alemania para que lo fabriquen. sabiendo el error en la maquina y estoy feliz de pagar. Un empleado necesita verlo en el tienda antes de que tomen una decision sobre si deberia enviarse a Alemania y aqui es donde la pelicula se rompe para mi. ya que el servicio de atencion al cliente me dice que no es un servicio que tienen actualmente. pero puedo comprar uno nuevo si lo hago. No podia esperar a que volviera el servicio. Se puede decir que una marca como Nespresso ya no puede ofrecer reparacion o entrega es objeto de criticas.,267
Servicio bueno y amigable. Maneja bien el ajetreo.,268
"2/20/24: Nuevamente. Nespresso no lee las consultas. Es Nespresso quien ha incumplido el acuerdo. ya que. COMO ELLOS MISMOS MENCIONAN. no ha compensado nuestro pago. Es increible que no puedan leer las cosas correctamente. pero OTRA VEZ OTRA VEZ. etc.. dan una respuesta estandar. tanto con respecto a la referencia al contrato como a la falta de una respuesta final. ¡¡¡Obviamente es dificil para el personal de NESPRESSO poder leer y calcular al mismo tiempo!!! Mientras tanto. el tiempo pasa. ¡me pregunto si esperan que nos rindamos! 19/2/24: En el momento de escribir este articulo. TODAVÍA no tenemos respuesta ni reembolso de NESPRESSO; estan completamente indiferentes. cuando finalmente responden. es asi. ""Hemos pasado el caso y volveremos cuando hayan tenido tiempo de mirarlo"" ¿Realmente ????? ¡¡¡Que indescriptiblemente poco profesional e incompetente !!!! 2/12/24: tenemos una suscripcion a su Nespresso de 300 DKK al mes Cuando pedimos cafe. no lo deducen del saldo de la suscripcion. Luego pagamos las facturas. asi evitamos cargos extra. En el momento de escribir este articulo tenemos en Nespresso 2.967.50 coronas danesas. por lo que quieren que compremos mas cafe. y esto a pesar de que no compensan. En su servicio de atencion al cliente. un empleado refirio a ""Elias"" a su departamento de quejas. porque no es posible conseguir que un gerente hable. Cuando les escribimos. recibimos una respuesta automatica que dice “hemos recibido su correo electronico y estamos procesando su caso lo antes posible. Si su asunto es urgente. comuniquese con nuestro servicio de atencion al cliente al tel... etc etc"" ¡¡¡ASÍ que volvemos a donde ya NOS han rechazado !!!! Es una completa locura y una burla a los clientes. de quienes creo que se ganan la vida o??? NUNCA celebres un acuerdo con Nespresso: es captura de campesinos y les roban el dinero a los clientes. Tuvimos exactamente el mismo problema hace mas de un ano y fuimos tan ingenuos al pensar que era algo aislado... Pero no. no. continua: ¡¡¡Nespresso es un FRAUDE y una ESTAFA!!!!! ¡¡¡Y MSN es completamente ridiculo como cliente!!!!! Actualizacion del 3 al 24 de julio: NESPRESSO ha reconocido que las 2.067.50 coronas del importe son un error y devolvera el importe. Me veo obligado a comprar cafe de NESPRESSO por 900 DKK. A pesar de que han roto el acuerdo y cometido errores. No solo eso. tenemos que esperar hasta 14 DÍAS antes de que regrese el dinero (a ver si sucede) y NESPRESSO escribe que es culpa de los bancos que tarden tanto!!! La culpa de los bancos - esto es completamente falso - ¡He estado en el sector financiero durante 30 anos y no toma 14 dias transferir dinero de un banco a otro! El unico exclusivamente NESPRESSO que - otra vez - se queda con el dinero... Negocios fraudulentos - inimaginable que le pusieran un nombre. pensaban que NESPRESSO era mucho mas profesional - pero son abiertamente y en todos los ambitos profundamente poco profesionales. En el momento de escribir este articulo. no hemos visto la sombra del dinero y eso a pesar de. hecho que no aparece en la cuenta de suscripcion en NESPRESSO…. Asi que ahora el dinero se ha acabado por completo????",269
Entrega rapida y siempre recibes lo que pediste.,270
Nespresso cometio un error y le debiamos dinero. Fue un mercado de cabras para recuperarlos y al final nos dimos por vencidos NUNCA volvimos a comprar alli... Respondes que tengo que enviar un correo electronico o un numero de telefono?????Te escribo desde el 26/. 9 y hoy 31/10 el problema aun no se ha solucionado :-(,271
"¡Mantengase alejado de Nespresso! ¡La peor empresa estafadora que jamas haya experimentado! Hace 4 meses compramos la nueva maquina Vertuo en una tienda Nespresso y el acuerdo era que teniamos que pagar la mitad del monto ahora y el resto del monto debia pagarse mediante una suscripcion mensual que pagamos. configurado el mismo dia de la compra. Su argumento de venta era que el dinero que pagabamos cada mes (189 coronas) se transferiria a nuestra cuenta. que podriamos gastar en tubos/capsulas. por lo que la maquina ""solo"" nos costaria la mitad del precio. La suscripcion nunca se activa porque la propia Nespresso actualiza su sistema y. por lo tanto. elimina nuestra informacion (o Dios sabe por que). Luego vamos a la tienda 3 veces y pedimos ayuda para actualizar nuestro perfil y asumimos que todo esta en orden. Lo siguiente que sucede es que recibimos una factura de 945 DKK. Y cancelan nuestra suscripcion. ¿Por que? ¡Porque el servicio de atencion al cliente de Nespresso no cree que nuestro perfil este actualizado! Llamamos y les explicamos que el empleado de su tienda fisica nos ha ayudado con la actualizacion. ¿No nos creen y quieren pruebas de que hablamos con la tienda? Esto resulta en innumerables visitas/charlas a la tienda Y al servicio de atencion al cliente. ya que ambos se culpan mutuamente. No reciben mucha ayuda por su parte. por lo que el servicio de atencion al cliente de Nespresso nos ENGAÑA para que paguemos la factura prometiendonos que probablemente arreglaran la suscripcion siempre que solo paguemos el importe. Hay que decir que llegamos a un acuerdo con la tienda de que pagariamos el importe y asi nos transferirian el dinero a nuestra cuenta para poder comprar tubos/capsulas. Despues de haber pagado el dinero. nunca volvemos a saber de ellos y cuando nos comunicamos con la tienda. simplemente ""se arrepienten"" y nos dicen que no pueden hacer nada. Para empezar. nunca deberia haberme dejado enganar y haber comprado la maquina mega mala.",272
Entrega facil y rapida solo positiva,273
Lo peor jajaja... Tienen su modelo superior. pero callate. estoy cansado de que se detenga en medio de una cerveza por sexta vez en 1.5 meses. y si tomo mucho cafe pero no creo que sea necesario descalcificar tanto. Y no les debas nada. se llevaron 2.600 DKK sin previo aviso ????????????,274
